MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.58643	Sec	5/8/2017 6:19:50 PM
Time	Axial Displacement	Axial Force
Sec	mm	N
161.82861	-26.26968	1.9496469
161.92871	-26.267952	2.0085683
162.02881	-26.266577	2.0594113
162.12891	-26.265995	2.0582681
162.229	-26.266302	2.0453055
162.3291	-26.268251	1.9979244
162.4292	-26.26893	1.9523749
162.5293	-26.269606	1.9236757
162.62939	-26.270565	1.9019687
162.72949	-26.271437	1.8759887
162.82959	-26.272619	1.8212608
162.92969	-26.274431	1.7645034
163.02979	-26.276535	1.6990076
163.12988	-26.2766	1.677424
163.22998	-26.277061	1.6461991
163.33008	-26.277697	1.613598
163.43018	-26.27743	1.5991175
163.53027	-26.277576	1.6030996
163.63037	-26.276627	1.6093942
163.73047	-26.275724	1.6384579
163.83057	-26.274521	1.6609113
163.93066	-26.273935	1.6750479
164.03076	-26.272045	1.7444366
164.13086	-26.269732	1.8125849
164.23096	-26.268284	1.8695527
164.33105	-26.265547	1.9315623
164.43115	-26.263744	1.9776295
164.53125	-26.263247	2.0050156
164.63135	-26.263174	2.0133524
164.73145	-26.261555	2.0271235
164.83154	-26.261597	2.0285316
164.93164	-26.260696	2.0536003
165.03174	-26.26141	2.0266955
165.13184	-26.26232	2.0062995
165.23193	-26.263613	1.958486
165.33203	-26.262995	1.9593849
165.43213	-26.261969	1.9946787
165.53223	-26.2614	2.000536
165.63232	-26.263952	1.9206202
165.73242	-26.266516	1.8144279
165.83252	-26.268686	1.7254287
165.93262	-26.270479	1.6746231
166.03271	-26.269676	1.6508584
166.13281	-26.270401	1.6237091
166.23291	-26.269854	1.6390581
166.33301	-26.268402	1.6551468
166.43311	-26.26767	1.6862679
166.5332	-26.2675	1.7005167
166.6333	-26.265583	1.7316754
166.7334	-26.264469	1.7596166
166.8335	-26.263956	1.7841516
166.93359	-26.26206	1.8522112
167.03369	-26.260309	1.9081066
167.13379	-26.259066	1.9672811
167.23389	-26.258226	1.9966334
167.33398	-26.256838	2.0429792
167.43408	-26.256704	2.0683036
167.53418	-26.255219	2.1011045
167.63428	-26.255684	2.0713997
167.73438	-26.255512	2.0785816
167.83447	-26.25596	2.0690477
167.93457	-26.256214	2.0490294
168.03467	-26.25709	2.0067198
168.13477	-26.258083	1.9813031
168.23486	-26.259657	1.9476995
168.33496	-26.261923	1.8702513
168.43506	-26.264292	1.786659
168.53516	-26.264988	1.7378113
168.63525	-26.264925	1.7196069
168.73535	-26.266378	1.6811074
168.83545	-26.266588	1.6702775
168.93555	-26.266426	1.6628845
169.03564	-26.265699	1.6859742
169.13574	-26.265633	1.6821816
169.23584	-26.265823	1.6832972
169.33594	-26.264072	1.700778
169.43604	-26.263393	1.7147119
169.53613	-26.262005	1.7536451
169.63623	-26.259478	1.8122354
169.73633	-26.256903	1.8876777
169.83643	-26.254463	1.9720567
169.93652	-26.254019	1.9996234
170.03662	-26.254128	1.996709
170.13672	-26.253431	2.0325019
170.23682	-26.252621	2.0658896
170.33691	-26.250628	2.1177034
170.43701	-26.249937	2.1282268
170.53711	-26.250469	2.1120098
170.63721	-26.25252	2.0590594
170.7373	-26.253176	2.014643
170.8374	-26.254856	1.9947894
170.9375	-26.256319	1.9385877
171.0376	-26.256834	1.9182293
171.1377	-26.257244	1.8858579
171.23779	-26.258413	1.859071
171.33789	-26.259363	1.812167
171.43799	-26.260731	1.7514005
171.53809	-26.261301	1.7205437
171.63818	-26.262835	1.6716895
171.73828	-26.262648	1.6684088
171.83838	-26.261337	1.6889877
171.93848	-26.261175	1.7067306
172.03857	-26.259367	1.7378939
172.13867	-26.259098	1.7616227
172.23877	-26.257362	1.7931474
172.33887	-26.256363	1.8326097
172.43896	-26.253496	1.8913665
172.53906	-26.252003	1.9588333
172.63916	-26.249569	2.0196636
172.73926	-26.248524	2.0583239
172.83936	-26.247904	2.0828862
172.93945	-26.246071	2.1470952
173.03955	-26.245972	2.1518855
173.13965	-26.245483	2.1582861
173.23975	-26.245584	2.1578267
173.33984	-26.245838	2.1576679
173.43994	-26.246212	2.134599
173.54004	-26.246784	2.1134315
173.64014	-26.248232	2.0713003
173.74023	-26.249544	2.0260665
173.84033	-26.25165	1.9605995
173.94043	-26.25259	1.9130036
174.04053	-26.253632	1.8779236
174.14063	-26.25474	1.8338383
174.24072	-26.256063	1.7978092
174.34082	-26.256325	1.7575597
174.44092	-26.257019	1.7396278
174.54102	-26.257854	1.703457
174.64111	-26.25787	1.6790068
174.74121	-26.258572	1.6744961
174.84131	-26.257345	1.7039778
174.94141	-26.253944	1.7864544
175.0415	-26.251848	1.8506243
175.1416	-26.250488	1.8962027
175.2417	-26.24922	1.9105721
175.3418	-26.24777	1.9519194
175.44189	-26.245522	2.0070577
175.54199	-26.244059	2.0595248
175.64209	-26.243027	2.1122205
175.74219	-26.243307	2.095448
175.84229	-26.243679	2.077111
175.94238	-26.243612	2.0838268
176.04248	-26.242893	2.1107576
176.14258	-26.240513	2.1997905
176.24268	-26.241058	2.1729238
176.34277	-26.242163	2.1449933
